Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000278899	ENSG00000278899	2.862814666	3.42e-05	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0149283	anti_sense	Q90	hsa-miR-3960,hsa-miR-6728-3p	-	PCMT1	ATF3
ENSG00000290865	RRN3P3	-1.047519995	0.043063348	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0110195	intronic_sense	Not conserved	hsa-miR-6763-5p	NA	CDR2	CNST
ENSG00000257167	TMPO-AS1	-4.193117263	3.57e-27	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0093383	anti_sense	Q90	hsa-miR-762,hsa-miR-877-5p,hsa-miR-3960	-	IKBIP	HAAO
ENSG00000291130	ENSG00000291130	-1.105458374	0.045191876	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0124805	integenic	Not conserved	NA	NA	ZNF737	SANBR
ENSG00000272606	PPP4R3B-DT	1.804971005	0.033751121	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0015032	anti_sense	Q50	NA	Vitiligo,Body height,Hypothyroidism,-	CFAP36	PDLIM5
ENSG00000258616	LINC02303	5.379999698	0.017730489	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0100987	integenic	Q90	NA	-	MIS18BP1	NPPC
ENSG00000235890	TSPEAR-AS1	3.349663792	0.000434284	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0133548	anti_sense	Not conserved	NA	Balding measurement,Alopecia,-	LRRC3	NFASC
ENSG00000251602	MTA1-DT	-1.702413601	8.98e-05	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0104217	anti_sense	Not conserved	hsa-miR-619-5p,hsa-miR-4739	NA	BRF1	SNHG16
ENSG00000274818	ENSG00000274818	2.906778947	1.87e-08	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0102246	integenic	Q75	NA	NA	MAP3K9	YEATS2
ENSG00000289520	ENSG00000289520	-3.150816908	0.001556784	ctrl_p130_siCTRL vs DOX_p130_siCTRL	NA	NA	NA	NA	NA	SPCS3	AIMP1
ENSG00000271926	ENSG00000271926	4.344021931	6.83e-12	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0042600	anti_sense	Q75	hsa-miR-4466,hsa-miR-3960	Serum urea measurement; Serum albumin measurement; Aspartate aminotransferase measurement,Calcium measurement,Heel bone mineral density,Albumin:globulin ratio measurement; Serum non-albumin protein measurement,Monocyte count,Mean reticulocyte volume; Mean corpuscular volume; Serum albumin measurement,-	ZNF366	CDC25A
ENSG00000286214	COPG2IT1	7.519757158	9.55e-09	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0149806	anti_sense	Q50	NA	NA	MEST	WDR82
ENSG00000290041	ENSG00000290041	2.218358273	0.019052462	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0003215	anti_sense,sense	Q75	hsa-miR-619-5p	Soluble triggering receptor expressed on myeloid cells 2 measurement,Intraocular pressure measurement,-	BTBD19	GPX8
ENSG00000257839	PHLDA1-DT	2.262160376	0.027654786	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0092520	anti_sense	Not conserved	NA	NA	GLIPR1	SMAD5-AS1
ENSG00000225655	ENSG00000225655	6.691946069	1.52e-05	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0150570	integenic	Not conserved	hsa-miR-8485	NA	SPATA31A6	CSMD3
ENSG00000260777	ENSG00000260777	5.133579131	0.028022201	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0115449	integenic	Not conserved	NA	Osteoprotegerin measurement	IFT20	CSMD3
ENSG00000273091	ENSG00000273091	5.13358216	0.028048275	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0132637	integenic	Not conserved	NA	Low density lipoprotein cholesterol measurement,Aspartate aminotransferase to alanine aminotransferase ratio,-	SOD1	CSMD3
ENSG00000205913	SRRM2-AS1	2.269594683	0.010754205	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0109055	anti_sense	Q75	hsa-miR-4707-5p,hsa-miR-6089	Body mass index,-	PRSS27	SUN1
ENSG00000267121	FMNL1-DT	-3.761479683	0.009200847	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0116830	anti_sense	Q75	hsa-miR-30b-3p,hsa-miR-185-3p,hsa-miR-619-5p,hsa-miR-675-5p,hsa-miR-5589-5p,hsa-miR-6089,hsa-miR-6791-5p,hsa-miR-7108-3p,hsa-miR-8485	Body fat distribution,White matter microstructure measurement,Body height,Thyroid stimulating hormone measurement,Bmi-adjusted hip circumference,-	SPATA32	CDK5
ENSG00000258602	LINC01629	4.725617859	8.13e-09	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0102605	integenic	Q50	hsa-miR-505-5p,hsa-miR-1268b,hsa-miR-6089,hsa-miR-6803-5p,hsa-miR-6823-5p,hsa-miR-6858-5p,hsa-miR-6877-3p	Protein measurement,Atrial fibrillation,Total blood protein measurement; Blood protein measurement,-	LRRC74A	ALDH7A1
ENSG00000287023	ENSG00000287023	-2.204609806	0.000329688	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0075801	integenic	Q50	hsa-miR-619-5p,hsa-miR-5694,hsa-miR-8485	Cortical surface area measurement,Self reported educational attainment; Mathematical ability,Multiple myeloma,Physical activity,Lysophosphatidylethanolamine 20:4 measurement,Lysophosphatidylethanolamine 18:2 measurement; Allergic rhinitis,Self reported educational attainment,-	AKR1C2	MARCHF8
ENSG00000226889	ATF6-DT	3.333661703	3.84e-06	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0007974	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-6873-3p	Left ventricular structural measurement,Serum igg measurement,-	FCGR3B	JCAD
ENSG00000270076	ENSG00000270076	6.470472513	8.08e-05	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0063424	anti_sense	Q90	hsa-miR-4474-3p,hsa-miR-5589-5p	Wellbeing measurement,Neuroticism measurement,White matter hyperintensity measurement; Hypertension,Diet measurement,Bone quantitative ultrasound measurement,Alkaline phosphatase measurement,Diet measurement; Mathematical ability,Heel bone mineral density,Bmi-adjusted waist circumference,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Risk-taking behaviour,Comparative body size at age 10, self-reported,-	MTMR9	ABTB2
ENSG00000234699	ENSG00000234699	-2.121780754	0.011058518	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0080366	overlap_antisense	Not conserved	NA	Cortical surface area measurement,-	PDCD11	IKBIP
ENSG00000233030	ENSG00000233030	4.722563453	1.38e-05	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0142341	anti_sense,intronic_sense	Not conserved	NA	Monocyte count,-	H2BC18	PPIB
ENSG00000269019	HOMER3-AS1	1.828583115	0.006635617	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0124679	anti_sense	Q50	NA	NA	DDX49	RBPMS2
ENSG00000251580	LINC02482	-1.510285427	0.04597887	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0032638	anti_sense	Not conserved	hsa-miR-432-3p,hsa-miR-663b,hsa-miR-6089,hsa-miR-1273h-5p	NA	MRFAP1L1	ATP23
ENSG00000258655	ARHGAP5-AS1	1.84940554	4.39e-06	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0100434	anti_sense	Q90	NA	-	GPR33	TBC1D2B
ENSG00000289847	ENSG00000289847	-2.230224674	0.001727116	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0052711	integenic	Q50	hsa-miR-4463,hsa-miR-378j,hsa-miR-8085	Arachidonic acid measurement,Alpha peak frequency measurement; Electroencephalogram measurement; Alpha wave measurement,-	CDK19	TPM4
ENSG00000260588	ENSG00000260588	5.210849561	1.64e-07	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0064845	sense	Not conserved	hsa-miR-1268b	Mean reticulocyte volume	ANK1	PPP1R14A
ENSG00000261659	ENSG00000261659	2.247010108	4.06e-06	ctrl_p130_siCTRL vs DOX_p130_siCTRL	NA	NA	NA	NA	NA	STUB1	PLIN4
ENSG00000289513	ENSG00000289513	1.922780851	0.014411704	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0133243	integenic	Not conserved	hsa-miR-1587,hsa-miR-6784-5p	Venous thromboembolism,-	UMODL1	TMEM88
ENSG00000272447	ENSG00000272447	1.51155589	0.012294846	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0079162	integenic	Not conserved	hsa-miR-4508,hsa-miR-6089	NA	NUTM2E	KCTD5
ENSG00000228223	HCG11	-1.302541002	1.32e-05	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0048782	integenic	Not conserved	NA	-	HMGN4	MPLKIP
ENSG00000250337	PURPL	1.739331992	3.48e-05	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0040781	integenic	Q75	hsa-miR-4268,hsa-miR-4328,hsa-miR-6749-3p,hsa-miR-6811-3p,hsa-miR-6849-3p	Platelet-derived growth factor bb measurement,Self reported educational attainment; Mathematical ability,3-hydroxypropylmercapturic acid measurement,Initial pursuit acceleration,-	PRDM9	FEN1
ENSG00000225361	PPP1R26-AS1	-1.369100803	0.033717404	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0075163	anti_sense	Q50	hsa-miR-4281,hsa-miR-7108-5p	Adenosine monophosphate measurement,Sphingolipid measurement,Nicotine dependence symptom count,-	PIERCE1	GFRA2
ENSG00000277369	ENSG00000277369	2.15434812	0.000185868	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0109619	integenic	Not conserved	NA	Testosterone measurement	SNN	ADAM9
ENSG00000257817	TBX3-AS1	2.210199203	0.002929199	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0094234	integenic	Not conserved	NA	NA	SDSL	IL12A
ENSG00000245025	ENSG00000245025	1.620943692	0.003365639	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0063952	anti_sense	Not conserved	hsa-miR-6805-5p	Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Renal cell carcinoma,Basal cell carcinoma,-	PEBP4	GFM1
ENSG00000291091	SDHAP4	-1.394436815	0.000622447	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0032044	integenic	Not conserved	hsa-miR-4281	NA	BDH1	USP39
ENSG00000226328	NUP50-DT	1.037870795	0.023823627	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0135916	integenic	Q50	hsa-miR-4492,hsa-miR-6763-5p	Mean corpuscular hemoglobin concentration,-	KIAA0930	CHST14
ENSG00000261801	LOXL1-AS1	-1.668218383	1.78e-10	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0107133	anti_sense	Q50	hsa-miR-3194-5p,hsa-miR-500b-3p,hsa-miR-4667-3p,hsa-miR-6089	Feeling """"fed-up"""" measurement,Body height,Bmi-adjusted waist circumference,Bmi-adjusted waist circumference; Body height,Exfoliation syndrome,-	STOML1	CSNK1G1
ENSG00000285877	ENSG00000285877	3.822308109	0.006037784	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0118281	anti_sense	Q75	hsa-miR-3663-5p,hsa-miR-4447,hsa-miR-1343-3p,hsa-miR-6089,hsa-miR-6803-5p,hsa-miR-7704,hsa-miR-8485	Lymphocyte count,Protein measurement,Sex hormone-binding globulin measurement,-	PITPNC1	FAM110B
ENSG00000250802	ZBED3-AS1	-2.841536742	0.049515409	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0042820	anti_sense,sense	Q50	hsa-miR-619-5p,hsa-miR-877-3p,hsa-miR-4505,hsa-miR-4722-5p,hsa-miR-6803-5p,hsa-miR-6892-3p	Self-injurious behavior,Fasting blood glucose measurement,Autism,Glucose measurement; Fasting blood glucose measurement,Hemoglobin a1 measurement; Bmi-adjusted waist-hip ratio,Body mass index,Glucose measurement,Waist-hip ratio; Bmi-adjusted waist-hip ratio,Hba1c measurement,Glucose measurement; Hba1c measurement,Hba1c measurement; Bmi-adjusted waist-hip ratio,Dental caries,Testosterone measurement,Hematocrit; Hemoglobin measurement,Hematocrit; Hemoglobin measurement; Red blood cell density measurement; Erythrocyte count,Thyroid stimulating hormone measurement; Erythrocyte count,Hematocrit; Hemoglobin measurement; Red blood cell density measurement,Hemoglobin measurement,Bmi-adjusted waist-hip ratio,-	NA	MN1
ENSG00000288961	ENSG00000288961	2.089572577	1.38e-05	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0116727	integenic	Q50	hsa-miR-619-5p,hsa-miR-1237-5p,hsa-miR-1268b,hsa-miR-4447,hsa-miR-4508,hsa-miR-6816-5p	-	RUNDC3A	GPRIN1
ENSG00000272944	ENSG00000272944	1.884403905	0.022357802	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0022480	anti_sense	Not conserved	NA	NA	SGPP2	SHE
ENSG00000257702	LBX2-AS1	2.052865394	1.95e-08	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0016063	anti_sense	Q90	hsa-miR-4492,hsa-miR-6726-5p	-	TTC31	LRRC45
ENSG00000289009	ENSG00000289009	1.877402774	0.000831133	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0133576	anti_sense	Not conserved	NA	High density lipoprotein cholesterol measurement,Serum gamma-glutamyl transferase measurement	SLX9	BRD3
ENSG00000214049	UCA1	3.472390356	0.023082797	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0124349	overlap_antisense,overlap_sense,anti_sense,sense	Not conserved	hsa-miR-619-5p,hsa-miR-3612,hsa-miR-4492,hsa-miR-1587	Phosphatidylcholine 38:5 measurement,Bronchitis,Response to trauma exposure,Inositol measurement,Pulse pressure measurement,Anti-toxoplasma gondii igg measurement,Mean corpuscular volume; Mean corpuscular hemoglobin,Platelet crit,Systolic blood pressure,Body height; Mean reticulocyte volume,Reticulocyte measurement,Ccl5 measurement,Platelet count,Trauma exposure measurement,Red blood cell distribution width,Vital capacity,Alkaline phosphatase measurement,Red blood cell density measurement,Reaction time measurement,Mean corpuscular volume; Mean corpuscular hemoglobin; Mean corpuscular hemoglobin concentration,Body height,Mean corpuscular volume; Mean corpuscular hemoglobin concentration,Erythrocyte count,Monocyte percentage of leukocytes,Lymphocyte count,Eosinophil count; Lymphocyte count,Blood protein measurement,Response to drug,Cytokine measurement,Response to fenofibrate,Coronary artery disease,Low density lipoprotein cholesterol measurement,Total cholesterol measurement; Low density lipoprotein cholesterol measurement,Glioma,Cleft lip,Heel bone mineral density,Serum metabolite measurement,Serum alanine aminotransferase measurement; Aspartate aminotransferase measurement,Urinary metabolite measurement,Aspartate aminotransferase measurement,Serum alanine aminotransferase measurement,Covid-19,Mean platelet volume; Platelet count,Platelet component distribution width; Platelet count,Longevity,Mean platelet volume; Platelet count; Platelet crit,Mean platelet volume; Liver fibrosis measurement; Platelet count,Mean platelet volume; Liver fibrosis measurement; Platelet component distribution width; Platelet crit; Platelet count; Platelet-to-lymphocyte ratio,Mean platelet volume; Platelet component distribution width,Platelet component distribution width,Mean corpuscular hemoglobin,Mean platelet volume,Myeloperoxidase measurement,Mean corpuscular hemoglobin concentration,Mean corpuscular volume,Mean corpuscular hemoglobin concentration; Red blood cell distribution width,Health study participation,Platelet-to-lymphocyte ratio; Lymphocyte count,Platelet-to-lymphocyte ratio,Monocyte count,Neutrophil percentage of granulocytes; Eosinophil percentage of granulocytes; Basophil count; Eosinophil percentage of leukocytes; Eosinophil count,Eosinophil count,Unipolar depression,Colorectal cancer,Eosinophil percentage of leukocytes,Neutrophil percentage of granulocytes; Eosinophil count; Eosinophil percentage of granulocytes; Eosinophil percentage of leukocytes,Lymphocyte percentage of leukocytes; Lymphocyte count; Neutrophil-to-lymphocyte ratio; Neutrophil percentage of leukocytes; Platelet-to-lymphocyte ratio,Neutrophil-to-lymphocyte ratio,Multiple myeloma,Systemic lupus erythematosus,Eosinophil count; Eosinophil percentage of leukocytes,Neutrophil percentage of leukocytes,Lymphocyte percentage of leukocytes,Leukocyte count,Protein measurement; Total blood protein measurement,Neutrophil percentage of leukocytes; White matter integrity,Neutrophil percentage of granulocytes; Eosinophil percentage of granulocytes,Leukocyte count; Myeloid white cell count,Neutrophil count,Leukocyte count; Lymphocyte percentage of leukocytes; Lymphocyte count; Monocyte percentage of leukocytes,Basophil count,Neutrophil percentage of leukocytes; Lymphocyte percentage of leukocytes,Platelet-to-lymphocyte ratio; Neutrophil-to-lymphocyte ratio; Lymphocyte count,Self reported educational attainment; Intelligence,Susceptibility to hepatitis a infection measurement,Comparative body size at age 10, self-reported,Squamous cell lung carcinoma; Family history of lung cancer,Ischemic stroke; Coronary artery disease,Fev/fec ratio; Response to bronchodilator,Cleft lip; Cleft palate,Hodgkins lymphoma; Chronic lymphocytic leukemia; Multiple myeloma,Age at onset; Myopia,Colorectal cancer; Colorectal adenoma,Serum metabolite measurement; Response to anticoagulant; Vitamin k measurement; Vitamin e measurement; Response to vitamin; Metabolite measurement,Diastolic blood pressure; Varicose veins,-,Loneliness measurement	OR10H5	MYRIP
ENSG00000286748	ENSG00000286748	5.671445736	0.00579677	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0146367	integenic	Not conserved	NA	Hair color,-	TWIST2	ANKK1
ENSG00000288852	ENSG00000288852	1.840016694	2.24e-05	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0084751	anti_sense	Not conserved	hsa-miR-4492,hsa-miR-4722-5p,hsa-miR-6089,hsa-miR-6803-5p	Lymphocyte count,Dna methylation,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Urate measurement,Monocyte count,-	MACROD1	DNAJC18
ENSG00000266208	GJD3-AS1	1.871188611	1.91e-14	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0116348	anti_sense	Not conserved	NA	-	RARA	NUDCD2
ENSG00000287091	ENSG00000287091	3.835339369	3.24e-05	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0146641	sense	Q50	hsa-miR-1203	NA	CD302	MORN4
ENSG00000271826	PLS3-AS1	1.528543625	0.041092729	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0139639	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-4456	Platelet count	LRCH2	NPTX1
ENSG00000225335	ENSG00000225335	1.646202886	3.9e-05	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0133947	anti_sense	Q50	hsa-miR-4492,hsa-miR-4508	-	MICAL3	BCL2L1
ENSG00000188825	LINC00910	1.271573755	0.016624142	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0116632	integenic	Not conserved	NA	-	CCDC200	RGS19
ENSG00000291131	ENSG00000291131	-2.597855258	0.043997636	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0127378	integenic	Not conserved	hsa-miR-4534,hsa-miR-6819-5p	Protein measurement	VN1R2	ADRA1D
ENSG00000289194	ENSG00000289194	-2.987672846	5.53e-18	ctrl_p130_siCTRL vs DOX_p130_siCTRL	NA	NA	NA	NA	NA	INCENP	RHOD
ENSG00000241764	CBLL1-AS1	1.464774028	0.000403234	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0060448	anti_sense	Q75	NA	Lymphocyte count,-	SLC26A3	PTPRM
ENSG00000265096	C1QTNF1-AS1	5.711329864	8.52e-29	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0119089	anti_sense	Q50	hsa-miR-4288,hsa-miR-6754-5p	-	CANT1	PODN
ENSG00000203999	LINC01270	1.281352377	0.012273209	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0130755	integenic	Not conserved	NA	NA	CEBPB	ATP2A2
ENSG00000270194	GOLGA4-AS1	2.041243232	1.65e-05	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0025176	anti_sense	Q90	NA	-	LRRFIP2	GALNTL6
ENSG00000227252	COPS8-DT	1.875051793	2.35e-06	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0023306	integenic	Q50	NA	Body mass index,Motion sickness,Central nervous system cancer,-	COL6A3	RIN1
ENSG00000285410	GABPB1-IT1	1.136629051	1.1e-05	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0105871	anti_sense,sense	Q90	hsa-miR-5585-3p	Superior frontal gyrus volume measurement,Adolescent idiopathic scoliosis,Testosterone measurement,Platelet crit,Breast carcinoma,Fev/fec ratio,Body height,Blood phosphate measurement,Mean reticulocyte volume,Mean arterial pressure,Systolic blood pressure; Heel bone mineral density,Leukocyte count,Hypertension,Electrocardiography,Granulocyte percentage of myeloid white cells,Intelligence,Eosinophil count,Lymphocyte count,Qt interval,Serum alanine aminotransferase measurement; Aspartate aminotransferase measurement,Lean body mass,Self reported educational attainment,Pulse pressure measurement,Serum alanine aminotransferase measurement,Serum gamma-glutamyl transferase measurement,Pulse pressure measurement; Systolic blood pressure,Aspartate aminotransferase measurement,Coronary artery disease,Uric acid measurement,Urate measurement,Monocyte count,Chronic obstructive pulmonary disease,Hematocrit,Calcium measurement,Fibrinogen measurement,Late-onset alzheimers disease,Lymphocyte count; Myeloid white cell count; Leukocyte count; Calcium measurement; Monocyte count,Sex hormone-binding globulin measurement; Blood phosphate measurement; Serum gamma-glutamyl transferase measurement; Calcium measurement; High density lipoprotein cholesterol measurement,Estradiol measurement,Osteoarthritis, knee,Osteoarthritis, knee; Osteoarthritis, hip, osteoarthritis, knee,Monocyte percentage of leukocytes,-,Neutrophil count; Myeloid white cell count; Leukocyte count; Eosinophil count; Granulocyte count,Total cholesterol measurement; Apolipoprotein b measurement; Low density lipoprotein cholesterol measurement; Blood protein measurement; Triglyceride measurement; Serum non-albumin protein measurement; Aspartate aminotransferase measurement,Ankylosing spondylitis; Aspartate aminotransferase to alanine aminotransferase ratio; Total cholesterol measurement,Household income	GABPB1	DENND6A
ENSG00000249859	PVT1	1.530003863	6.1e-08	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0068477	integenic	Q50	hsa-miR-619-5p,hsa-miR-665,hsa-miR-4281,hsa-miR-4279,hsa-miR-4434,hsa-miR-4492,hsa-miR-4505,hsa-miR-4526,hsa-miR-4535,hsa-miR-1587,hsa-miR-4690-3p,hsa-miR-4691-3p,hsa-miR-3064-5p,hsa-miR-4749-3p,hsa-miR-4436b-3p,hsa-miR-6069,hsa-miR-6757-5p,hsa-miR-6858-3p,hsa-miR-6883-5p	Allergic sensitization measurement,Allergic sensitization measurement; Allergic rhinitis,Inhalant adrenergic use measurement; Tonsillectomy risk measurement,Ovarian serous carcinoma; Ovarian carcinoma,Body height,Platelet count,Platelet crit,Cognitive decline measurement,Lung carcinoma,Susceptibility to scarlet fever measurement,Waist-hip ratio,Psychosis,Calcium measurement,Hematocrit,Left ventricular systolic function measurement,Mean corpuscular volume; Mean corpuscular hemoglobin,Mean corpuscular volume,Mean corpuscular volume; Mean corpuscular hemoglobin; Mean corpuscular hemoglobin concentration,Reticulocyte measurement; Mean corpuscular hemoglobin concentration,Hemoglobin measurement,Hematocrit; Hemoglobin measurement,Hematocrit; Hemoglobin measurement; Mean corpuscular volume,Eosinophil count; Lymphocyte count; Basophil count,Neutrophil count,Reticulocyte count,Eosinophil count; Lymphocyte count; Eosinophil percentage of leukocytes,Neutrophil percentage of granulocytes; Eosinophil count; Non-melanoma skin carcinoma; Eosinophil percentage of granulocytes,Leukocyte count; Platelet-to-lymphocyte ratio; Lymphocyte count; Myeloid white cell count,Gut microbiome measurement,Leukocyte count; Thyroid preparation use measurement,Eosinophil count; Basophil count,Neutrophil percentage of leukocytes; Eosinophil percentage of leukocytes,Phosphatidylcholine 40:6 measurement,Bell's palsy; Mean corpuscular hemoglobin concentration,Hematocrit; Hemoglobin measurement; Blood protein measurement; Serum non-albumin protein measurement,Total blood protein measurement,Mean corpuscular hemoglobin concentration,Chronic kidney disease,Hodgkins lymphoma,Neoplasm of mature b-cells; Central nervous system non-hodgkin lymphoma,Diffuse large b-cell lymphoma; Non-hodgkins lymphoma; Lymphoma,Serum non-albumin protein measurement,Facial morphology measurement,Reticulocyte measurement,Sporadic amyotrophic lateral sclerosis,C-reactive protein measurement,Colorectal cancer,Tonsillectomy risk measurement,Autoimmune thyroid disease,Birth weight; Lung adenocarcinoma; Primary biliary cirrhosis,Erythrocyte count,Systemic lupus erythematosus,Bmi-adjusted waist circumference,Breast carcinoma,Renal transplant outcome measurement; Donor genotype effect measurement; Apol1 risk genotype carrier status,Major depressive disorder; Major depressive episode,Hodgkins lymphoma; Chronic lymphocytic leukemia; Multiple myeloma,Hypothyroidism,-	MYC	MARCKSL1
ENSG00000205791	LOH12CR2	-1.603224289	0.022878524	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0089375	integenic	Q50	hsa-miR-619-5p	Erosive tooth wear measurement,-	MANSC1	GRAMD2A
ENSG00000287787	ENSG00000287787	1.410905878	0.000933922	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0113198	sense	Not conserved	NA	Balding measurement,Alopecia,Systolic blood pressure,Body weight,Triglyceride measurement; Response to diuretic	GSE1	BAIAP2
ENSG00000249669	CARMN	-1.731430133	7e-07	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0045753	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-5787,hsa-miR-6751-3p,hsa-miR-6769a-3p	Antipsychotic drug related weight gain,Heel bone mineral density,3-hydroxypropylmercapturic acid measurement,Diet measurement; Bilirubin measurement,-	PCYOX1L	TCP11L1
ENSG00000230753	ZNF341-AS1	3.548075439	0.017297544	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0129673	anti_sense	Q90	hsa-miR-331-3p,hsa-miR-4505,hsa-miR-1587,hsa-miR-4537,hsa-miR-6089,hsa-miR-6780a-3p,hsa-miR-8089	Body height,Bmi-adjusted hip circumference,-	PXMP4	FOXL1
ENSG00000260274	ENSG00000260274	1.120067439	0.019849722	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0107284	anti_sense	Q75	hsa-miR-1301-3p,hsa-miR-1207-3p,hsa-miR-6813-5p,hsa-miR-7156-3p	-	NEIL1	PNMA1
ENSG00000275552	ENSG00000275552	3.597153179	0.02513938	ctrl_p130_siCTRL vs DOX_p130_siCTRL	NA	NA	NA	NA	NA	DAD1	WDR73
ENSG00000289190	ENSG00000289190	2.580267945	7.14e-05	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0149253	integenic	Q90	hsa-miR-6085,hsa-miR-8072	NA	LAMA2	SCN4B
ENSG00000223855	PDGFA-DT	4.334295591	0.000504207	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0055544	anti_sense	Q90	hsa-miR-4508,hsa-miR-6789-3p	Balding measurement,Alopecia,-	DNAAF5	ZBTB34
ENSG00000228506	PNISR-AS1	1.44673504	0.000610064	ctrl_p130_siCTRL vs DOX_p130_siCTRL	HSALNG0052183	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-6807-3p,hsa-miR-8077	Response to ketamine,-	TSTD3	TGIF1
