Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000262903	CTNS-AS1	2.002192722	1.12e-14	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0113968	anti_sense,sense	Q90	hsa-miR-4266,hsa-miR-4292,hsa-miR-5007-5p,hsa-miR-6089,hsa-miR-6812-3p	Gut microbiome measurement,-	TAX1BP3	MAGI3
ENSG00000226833	PPP1CB-DT	-1.049610594	7.28e-07	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0013895	anti_sense	Q50	hsa-miR-6089,hsa-miR-6820-5p	Red blood cell density measurement,Heel bone mineral density,Non-grapefruit juice consumption measurement,Red blood cell density measurement; Heel bone mineral density,Hematocrit; Hemoglobin measurement,Body mass index,Cholesterol efflux capacity measurement,Erythrocyte count,-	TRMT61B	OSTM1
ENSG00000286177	ENSG00000286177	-1.362734846	0.00037245	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0126176	anti_sense,sense	Q75	NA	Urinary albumin to creatinine ratio; Liver fibrosis measurement; Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement,-	TGFB1	UBA5
ENSG00000231105	ECE1-AS1	-1.479183232	3.07e-07	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0001498	anti_sense	Q75	NA	NA	NBPF3	DELE1
ENSG00000247137	ANKRD42-DT	1.364427823	1.14e-16	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0086125	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-6769b-5p	-	CCDC90B	DELE1
ENSG00000233290	ENSG00000233290	5.082618001	0.003019249	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0004747	integenic	Q75	NA	Diabetic nephropathy,Selenium measurement,Vital capacity,-	TTLL7	IL12RB2
ENSG00000282564	ENSG00000282564	5.082618048	0.003019249	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0011390	integenic	Q50	NA	NA	COG2	IL12RB2
ENSG00000267440	LINC02594	5.082618173	0.003019249	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0145084	integenic	Q50	NA	Hip bone mineral density,Triglyceride measurement; Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement,Drugs affecting bone structure and mineralization use measurement,-	DHX8	IL12RB2
ENSG00000286954	ENSG00000286954	5.082618001	0.003019249	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0048533	anti_sense,sense	Q90	hsa-miR-328-3p,hsa-miR-619-5p,hsa-miR-1224-3p,hsa-miR-1228-5p,hsa-miR-1233-3p,hsa-miR-3160-3p,hsa-miR-3196,hsa-miR-4268,hsa-miR-4430,hsa-miR-4492,hsa-miR-4534,hsa-miR-6089,hsa-miR-6803-5p,hsa-miR-6826-3p	Age at first birth measurement,Mean reticulocyte volume; Mean corpuscular volume; Mean corpuscular hemoglobin,Mean corpuscular volume; Mean corpuscular hemoglobin; Mean corpuscular hemoglobin concentration,Erythrocyte count,Mean corpuscular volume,Heel bone mineral density,Body mass index,Balding measurement,Lymphocyte count; Platelet crit,Response to diisocyanate,Respiratory system disease,Eosinophil count,Prostate carcinoma,Breast carcinoma,Interleukin-6 measurement,Longevity,Serum alanine aminotransferase measurement,Serum alanine aminotransferase measurement; Aspartate aminotransferase measurement,Serum gamma-glutamyl transferase measurement,Aspartate aminotransferase measurement,Intelligence,Self reported educational attainment; Intelligence; Cognitive function measurement,Erosive tooth wear measurement,Lung carcinoma,Phosphatidylcholine 36:4 measurement,Chronic obstructive pulmonary disease,Peak expiratory flow; Fev/fec ratio,Forced expiratory volume; Fev/fec ratio; Pulmonary function measurement; Smoking behaviour measurement,Fev/fec ratio,Abnormality of refraction; Refractive error; Monocyte count,Corneal astigmatism,Non-melanoma skin carcinoma; Basal cell carcinoma; Cardiovascular disease; Systolic blood pressure; Body height; Vital capacity,Central corneal thickness,Keratinocyte carcinoma; Skin neoplasm; Basal cell carcinoma,Corneal topography,Obesity,Hepatitis,Astigmatism,Leukocyte count; Neutrophil count,Platelet count,Astigmatism; Self reported educational attainment; Refractive error,Triacylglycerol 58:7 measurement,Refractive error,Hematocrit; Erythrocyte count,Neuroblastoma,Hemoglobin measurement,Hemoglobin measurement; Anilide use measurement,Hematocrit; Hemoglobin measurement; Systolic blood pressure,Neuroblastoma; Red blood cell density measurement; Mean arterial pressure,Diastolic blood pressure; Systolic blood pressure; Hemoglobin measurement; Neuroblastoma; Erythrocyte count,Hematocrit; Red blood cell density measurement,Heart rate,Complement factor h-related protein 5 measurement,Thoracic aortic aneurysm,Cardiac hypertrophy,Platelet-to-lymphocyte ratio,Osteitis deformans,Neutrophil count; Lymphocyte count; Myeloid white cell count; Leukocyte count; Monocyte count; Reticulocyte measurement,Basophil count,Basophil count; Basophil percentage of leukocytes,Basophil percentage of granulocytes; Basophil percentage of leukocytes,Myeloid white cell count; Monocyte count; Neutrophil count; Granulocyte count,Cardiovascular disease,Agents acting on the renin-angiotensin system use measurement; Systolic blood pressure,Gut microbiome measurement,Agents acting on the renin-angiotensin system use measurement,Mean platelet volume,Bmi-adjusted waist circumference,Myopia,Pr interval,Heart failure,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio; Waist-hip ratio,Coronary artery disease,Coronary artery disease; Myocardial infarction,Myocardial infarction,Congenital left-sided heart lesions,Response to carboplatin; Ovarian carcinoma; Response to paclitaxel; Progression free survival,Fev/fec ratio; Pulmonary function measurement; Smoking behaviour measurement,Age at onset; Myopia,Age at onset; Refractive error; Myopia,Electrocardiography,-	HDGFL1	IL12RB2
ENSG00000263257	ENSG00000263257	5.082618048	0.003019249	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0109739	integenic	Q75	hsa-miR-525-5p,hsa-miR-619-5p,hsa-miR-4478	NA	PARN	IL12RB2
ENSG00000250891	LINC02208	5.082618092	0.003019249	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0044371	integenic	Q75	NA	NA	DTWD2	IL12RB2
ENSG00000287709	ENSG00000287709	5.082618092	0.003019249	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0042015	integenic	Q75	NA	-	GPBP1	IL12RB2
ENSG00000287679	ENSG00000287679	5.082618001	0.003019249	SUM149 Parent_ctrl vs Parent_Doxo	NA	NA	NA	NA	NA	FKBP1C	IL12RB2
ENSG00000286330	ENSG00000286330	5.082618001	0.003019249	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0097939	integenic	Q50	hsa-miR-365a-5p,hsa-miR-8485	Igf-1 measurement,Response to antidepressant,Dna methylation,Alkaline phosphatase measurement,Fev/fec ratio,Insulin sensitivity measurement; Glucose homeostasis measurement,Self reported educational attainment,Interstitial lung disease,-	UCHL3	IL12RB2
ENSG00000184441	ENSG00000184441	4.098417709	1.94e-30	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0133526	anti_sense	Not conserved	hsa-miR-4447,hsa-miR-4472,hsa-miR-4781-5p,hsa-miR-6748-3p	-	PFKL	TUT7
ENSG00000251580	LINC02482	1.157606217	2.76e-10	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0032638	anti_sense	Not conserved	hsa-miR-432-3p,hsa-miR-663b,hsa-miR-6089,hsa-miR-1273h-5p	NA	MRFAP1L1	PLOD1
ENSG00000288937	ENSG00000288937	-1.120333406	2.2e-05	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0014054	integenic	Q50	hsa-miR-4492	NA	SPAST	CYLD
ENSG00000290865	RRN3P3	1.92510975	5.51e-39	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0110195	intronic_sense	Not conserved	hsa-miR-6763-5p	NA	CDR2	ZNF446
ENSG00000287670	ENSG00000287670	-1.215099815	0.000213706	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0016667	integenic	Not conserved	NA	-	SMYD1	FAM234B
ENSG00000285867	ENSG00000285867	-2.082317413	0.001747261	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0142351	integenic	Not conserved	NA	NA	S100A16	RAB10
ENSG00000273760	ENSG00000273760	1.58550963	1.03e-21	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0142768	integenic	Q50	NA	NA	FAM25C	SCAMP1
ENSG00000225833	ACE2-DT	3.402017846	3.07e-05	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0136782	anti_sense	Q75	NA	NA	BMX	ABCB1
ENSG00000282057	ENSG00000282057	3.649453265	2.4e-17	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0004870	sense	Q75	hsa-miR-8072	Body height,Leukocyte count,Bmi-adjusted waist circumference,Appendicular lean mass,Pulse pressure measurement,-	DDAH1	ATG16L1
ENSG00000232671	ZNF687-AS1	1.721471728	8.45e-07	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0007132	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-4664-3p,hsa-miR-6803-5p	Monocyte count,-	PI4KB	B4GALT1
ENSG00000272468	ENSG00000272468	3.11945398	1.15e-14	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0048836	integenic	Not conserved	NA	NA	H2BC11	MYBPC2
ENSG00000279080	ENSG00000279080	1.746172732	0.019160104	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0135388	anti_sense,sense	Q90	NA	Triglyceride measurement; High density lipoprotein cholesterol measurement; Platelet component distribution width,C-reactive protein measurement; Melanoma; Nevus,Melanoma,Cutaneous melanoma,Nevus,Breast carcinoma,Nevus count; Cutaneous melanoma,Body weight,Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement,Abnormality of refraction,Cancer,Melanoma; Nevus count; Cutaneous melanoma,Triglyceride measurement; C-reactive protein measurement; Lymphocyte count,Lymphocyte count,Red blood cell distribution width,Triglyceride measurement; High density lipoprotein cholesterol measurement,Triglyceride measurement; High density lipoprotein cholesterol measurement; Body fat percentage,Red blood cell density measurement; Erythrocyte count,Serum alanine aminotransferase measurement; Glomerular filtration rate,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Glomerular filtration rate; Low density lipoprotein triglyceride measurement; Body fat percentage; Reticulocyte count; High density lipoprotein cholesterol measurement; Triglyceride measurement; Aspartate aminotransferase measurement,Glomerular filtration rate; Alcohol drinking; High density lipoprotein cholesterol measurement; Triglyceride measurement; Alcohol consumption measurement,Triglyceride measurement; Glomerular filtration rate,Creatinine measurement; Glomerular filtration rate; Fasting blood glucose measurement,Triglyceride measurement; Body height; Glomerular filtration rate; Matrix metalloproteinase measurement,Reticulocyte count; Alkaline phosphatase measurement,Birth weight,High density lipoprotein cholesterol measurement,Body height,Hemoglobin measurement,Bmi-adjusted waist circumference,Red blood cell density measurement,-	MAFF	MTMR2
ENSG00000250451	HOXC-AS1	-1.297049957	0.005978231	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0091321	anti_sense,intronic_antisense	Q90	NA	Leukocyte count; Bmi-adjusted waist-hip ratio; Waist-hip ratio; Bmi-adjusted waist circumference,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference,Platelet crit,Vital capacity,-	SMUG1	PTHLH
ENSG00000259438	MAPK6-DT	2.302636219	0.0001763	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0105948	anti_sense	Q90	hsa-miR-612,hsa-miR-619-5p,hsa-miR-3621,hsa-miR-7113-3p	-	LEO1	EDEM2
ENSG00000226332	ENSG00000226332	2.909655715	4.34e-61	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0131506	anti_sense	Not conserved	NA	-	LAMA5	PPP1R13B
ENSG00000236643	ENSG00000236643	5.599973332	0.000198458	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0074360	anti_sense	Q50	hsa-miR-4472,hsa-miR-4492,hsa-miR-6803-5p	-	OLFML2A	CFAP61
ENSG00000248202	LINC02234	-3.027673901	0.019156121	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0043678	integenic	Q75	NA	Pr interval,Estradiol measurement,Loneliness measurement,Ovarian serous carcinoma; Ovarian carcinoma; Progression free survival,-	LNPEP	CCNK
ENSG00000234155	LINC02535	1.299265893	0.000255617	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0051680	anti_sense	Q50	hsa-miR-4497	Metabolite measurement; Blood metabolite measurement,Serum metabolite measurement,-	NA	DTX2
ENSG00000234678	ELF3-AS1	2.106741759	1.09e-19	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0142396	anti_sense	Q90	hsa-miR-331-3p,hsa-miR-4498	Blood protein measurement,Systemic lupus erythematosus,-	LMOD1	TGM1
ENSG00000246774	COL25A1-DT	5.230821926	0.00339124	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0036313	integenic	Not conserved	hsa-miR-1587	Testosterone measurement,-	SEC24B	TEKT2
ENSG00000286021	LINC02822	5.230820246	0.003383049	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0092989	integenic	Not conserved	NA	-	PLEKHG7	TEKT2
ENSG00000258583	LINC01500	5.230820895	0.003386112	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0101652	integenic	Not conserved	NA	NA	DACT1	TEKT2
ENSG00000257496	ENSG00000257496	2.418489101	0.046186945	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0090709	integenic	Q75	NA	-	SLC38A2	TEKT2
ENSG00000287532	ENSG00000287532	5.230821529	0.003388698	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0011128	anti_sense	Not conserved	hsa-miR-6808-5p	NA	NA	TEKT2
ENSG00000204446	LINC02872	5.230820892	0.003386112	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0072448	integenic	Not conserved	NA	NA	DAPK1	TEKT2
ENSG00000277159	ENSG00000277159	5.230820344	0.00338305	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0099515	integenic	Not conserved	NA	NA	TUBGCP3	TEKT2
ENSG00000214999	ENSG00000214999	-1.697910853	1.5e-25	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0144998	anti_sense	Not conserved	hsa-miR-505-5p,hsa-miR-885-3p,hsa-miR-4505	NA	ALOX15B	NUP188
ENSG00000231830	ENSG00000231830	5.704760937	0.000101031	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0140835	integenic	Not conserved	NA	NA	FLNA	CYP26A1
ENSG00000253141	ENSG00000253141	5.704693521	0.000155443	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0046692	integenic	Q50	hsa-miR-198,hsa-miR-665,hsa-miR-4435,hsa-miR-4446-3p,hsa-miR-4505,hsa-miR-5787,hsa-miR-6728-3p	Antipsychotic drug related weight gain,Stroke,Cognitive function measurement,Prostate carcinoma; Cytokine measurement,Peripheral arterial disease; Traffic air pollution measurement,Mosquito bite reaction size measurement; Mosquito bite reaction itch intensity measurement,Oral cleft,Cleft lip; Cleft palate,Body height,Bmi-adjusted hip circumference,Adiponectin measurement,-	BNIP1	CYP26A1
ENSG00000290041	ENSG00000290041	2.666939651	1.55e-06	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0003215	anti_sense,sense	Q75	hsa-miR-619-5p	Soluble triggering receptor expressed on myeloid cells 2 measurement,Intraocular pressure measurement,-	BTBD19	HNRNPH3
ENSG00000291208	ENSG00000291208	1.679565749	9.14e-28	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0057751	integenic	Not conserved	hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-4508,hsa-miR-1587,hsa-miR-4640-3p,hsa-miR-4763-3p,hsa-miR-8073	-	ADCY1	PCSK5
ENSG00000272695	GAS6-DT	1.331797642	9.21e-37	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0099631	integenic	Q50	hsa-miR-1268b	NA	TMEM255B	MED15
ENSG00000274922	ENSG00000274922	2.459239216	2.61e-23	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0099524	integenic	Not conserved	hsa-miR-1227-5p,hsa-miR-4436a,hsa-miR-6747-3p	NA	TUBGCP3	P2RX6
ENSG00000260565	ERVK13-1	1.790548901	9.53e-35	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0109047	anti_sense	Q75	hsa-miR-4323,hsa-miR-3620-5p,hsa-miR-1587,hsa-miR-6089	Intraocular pressure measurement,Aspartate aminotransferase measurement,-	PRSS27	SPECC1L
ENSG00000286042	LCAL1	1.960427298	1.65e-96	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0051434	integenic	Q50	NA	-	HMGN3	SLC25A1
ENSG00000226465	ENSG00000226465	1.46744207	6.41e-05	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0129404	integenic	Not conserved	NA	NA	GINS1	XBP1
ENSG00000290925	LRRC37A11P	5.364363028	0.00077368	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0116213	integenic	Not conserved	NA	-	LINC00672	IL2RB
ENSG00000289377	ENSG00000289377	5.364363068	0.00077368	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0011632	integenic	Q50	hsa-miR-8077	Eosinophil count,Electroencephalogram measurement,-	IRF2BP2	IL2RB
ENSG00000225783	MIAT	5.364363141	0.00077368	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0134655	integenic	Q50	hsa-miR-216a-3p,hsa-miR-619-5p,hsa-miR-1285-5p,hsa-miR-4496,hsa-miR-4505,hsa-miR-4690-3p,hsa-miR-4726-3p,hsa-miR-5007-5p,hsa-miR-6089,hsa-miR-6754-5p,hsa-miR-6777-3p,hsa-miR-8485	Serum igg glycosylation measurement,Rr interval,Non-hodgkins lymphoma,Grey matter density measurement,Diet measurement,Gastroesophageal reflux disease,Self reported educational attainment; Cognitive function measurement,Cognitive function measurement; Mathematical ability,Intelligence,Lysophosphatidylethanolamine 18:1 measurement,Cognition,Electroencephalogram measurement; Theta wave measurement,Parental genotype effect measurement; Peanut allergy measurement,Covid-19; Pneumonia,Hypermetropia; Myopia,-	CRYBA4	IL2RB
ENSG00000291104	BTN2A3P	1.586499072	7.65e-14	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0048771	integenic	Not conserved	NA	NA	BTN3A1	PPM1A
ENSG00000238287	EXO5-DT	1.281005933	0.001983604	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0002879	anti_sense	Q75	NA	-	RIMS3	SIX4
ENSG00000244055	ENSG00000244055	-1.555942342	1.48e-25	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0149731	anti_sense	Not conserved	NA	Body height	GATAD1	EMC9
ENSG00000258701	LINC00638	2.594622901	2.05e-33	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0104144	integenic	Not conserved	hsa-miR-1224-5p	Fev/fec ratio	ZBTB42	BRMS1L
ENSG00000268743	ENSG00000268743	-1.444759287	0.044605462	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0145688	sense	Not conserved	NA	NA	SIN3B	TM9SF1
ENSG00000247199	FBXO38-DT	1.135475795	0.000411086	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0045696	anti_sense	Q75	hsa-miR-4430	NA	HTR4	GINS1
ENSG00000226067	LINC00623	-1.07283199	0.001288887	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0006641	integenic	Not conserved	NA	NA	PPIAL4A	RIMS4
ENSG00000261167	ENSG00000261167	-1.27010365	0.034497231	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0028994	integenic	Not conserved	NA	NA	MRPL3	PRPF6
ENSG00000180861	LINC01559	5.081836023	1.38e-63	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0089456	integenic	Q50	hsa-miR-4267	3-hydroxypropylmercapturic acid measurement,-	GRIN2B	CDC25B
ENSG00000267858	MZF1-AS1	1.94312301	5.23e-21	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0127993	anti_sense	Q50	hsa-miR-762,hsa-miR-3692-5p,hsa-miR-4447,hsa-miR-5047,hsa-miR-6873-3p,hsa-miR-7108-3p	Intelligence,Colorectal cancer; Colorectal adenoma,Red blood cell distribution width,-	TRIM28	ISM1
ENSG00000291158	LINC00869	-1.26004942	0.000124208	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0141914	integenic	Not conserved	NA	NA	PPIAL4C	SLC52A3
ENSG00000260236	PTPN23-DT	1.264453091	3.27e-06	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0025767	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-4323,hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-1587	Serum gamma-glutamyl transferase measurement; Serum non-albumin protein measurement,-	SCAP	MYL9
ENSG00000257859	CASC18	4.732164534	0.011742144	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0093717	integenic	Q75	hsa-miR-3679-3p,hsa-miR-6801-3p	NA	C12orf75	HCK
ENSG00000255363	LINC02757	4.732164427	0.011742144	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0085868	integenic	Not conserved	hsa-miR-4710	NA	LRRC32	HCK
ENSG00000223770	CACNA2D1-AS1	4.732164479	0.011742144	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0059245	anti_sense	Q75	hsa-miR-6763-5p,hsa-miR-7150,hsa-miR-8485	Sex hormone-binding globulin measurement,Gout,Sex hormone-binding globulin measurement; Endothelial growth factor measurement; Calcium measurement; Serum albumin measurement; Hepatocyte growth factor measurement,Transverse temporal cortex volume measurement,Blood protein measurement,Multiple myeloma,Cortical surface area measurement; White matter microstructure measurement,Educational attainment,Hepatocyte growth factor measurement,Headache,Sex hormone-binding globulin measurement; Serum albumin measurement,Total blood protein measurement,Testosterone measurement; Sex hormone-binding globulin measurement,Apolipoprotein b measurement,Asthma exacerbation measurement,Gestational age; Parental genotype effect measurement; Spontaneous preterm birth,-	CD36	HCK
ENSG00000287468	ENSG00000287468	4.732164379	0.011742144	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0014392	sense	Q50	hsa-miR-1224-3p	Heel bone mineral density,Tea consumption measurement,Bmi-adjusted waist-hip ratio,Body height,Bell's palsy,Protein measurement,Gait measurement,Prostate carcinoma,Nitric oxide exhalation measurement,Forced expiratory volume; Response to bronchodilator,Virologic response measurement; Response to abacavir,Response to antineoplastic agent; Response to camptothecin,-	SLC8A1	HCK
ENSG00000249806	ENSG00000249806	4.732164534	0.011742144	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0037558	anti_sense	Not conserved	hsa-miR-6804-3p,hsa-miR-6834-5p	Risk-taking behaviour,Plasminogen activator inhibitor 1 measurement,Alcohol consumption measurement,Smoking status measurement,Malaria,Alcohol use disorder measurement; Alcohol consumption measurement,Attention deficit hyperactivity disorder; Antisocial behaviour measurement; Substance abuse,-	USP38	HCK
ENSG00000266602	ENSG00000266602	4.732164534	0.011742144	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0119615	integenic	Not conserved	NA	NA	NDC80	HCK
ENSG00000250961	RMEL3	4.732164534	0.011742144	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0148613	integenic	Not conserved	hsa-miR-6855-5p	-	GPBP1	HCK
ENSG00000268460	ENSG00000268460	6.280479394	8.81e-07	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0126655	integenic	Not conserved	hsa-miR-550a-5p,hsa-miR-550a-3-5p,hsa-miR-1207-3p,hsa-miR-4463	-	IGFL1	CST4
ENSG00000269940	ENSG00000269940	1.637096443	3.13e-10	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0104023	sense	Not conserved	NA	NA	KLC1	AHCY
ENSG00000287910	ENSG00000287910	2.148868377	1.6e-13	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0114911	integenic	Q75	hsa-miR-619-5p	Cortical surface area measurement,-	TNFRSF13B	RIOK3
ENSG00000187229	ENSG00000187229	5.426627606	3.73e-13	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0063724	anti_sense	Not conserved	NA	NA	NAT2	PLP2
ENSG00000245694	CRNDE	-1.675603892	1.46e-69	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0111608	integenic	Q50	hsa-miR-619-5p,hsa-miR-4266,hsa-miR-6746-5p,hsa-miR-6754-5p,hsa-miR-10392-3p	Adolescent idiopathic scoliosis,Diet measurement; Body mass index,-	IRX3	GABRE
ENSG00000246090	ENSG00000246090	3.440000982	1.64e-49	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0035987	integenic	Not conserved	NA	NA	METAP1	MAGED2
ENSG00000253704	VIRMA-DT	2.114879313	1.68e-08	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0067030	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-6791-3p,hsa-miR-8485,hsa-miR-10392-3p	Body mass index,Smoking behaviour measurement,Blood protein measurement,Total blood protein measurement,Self reported educational attainment,Grip strength measurement,Body height,Body weight,-	ESRP1	CENPI
ENSG00000261801	LOXL1-AS1	-1.115088602	7.59e-25	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0107133	anti_sense	Q50	hsa-miR-3194-5p,hsa-miR-500b-3p,hsa-miR-4667-3p,hsa-miR-6089	Feeling """"fed-up"""" measurement,Body height,Bmi-adjusted waist circumference,Bmi-adjusted waist circumference; Body height,Exfoliation syndrome,-	STOML1	CENPI
ENSG00000260657	ENSG00000260657	-2.415560887	0.010764755	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0106796	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-4279,hsa-miR-6845-3p	Hematocrit,Hematocrit; Hemoglobin measurement,-	CLN6	GLA
ENSG00000271857	ENSG00000271857	-1.918711602	1.32e-18	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0050324	anti_sense	Q90	hsa-miR-4467,hsa-miR-4686	-	SUPT3H	KATNAL1
ENSG00000262155	LINC02175	1.400608339	1.71e-09	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0110333	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-4736	NA	LCMT1	NFAT5
ENSG00000265485	LINC01915	4.732509995	0.017062936	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0120520	integenic	Not conserved	NA	NA	HRH4	PRSS54
ENSG00000234962	LINC00700	4.732509468	0.01705593	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0075575	integenic	Not conserved	hsa-miR-6089	-	ADARB2	PRSS54
ENSG00000272330	ENSG00000272330	4.732365087	0.014407632	SUM149 Parent_ctrl vs Parent_Doxo	NA	NA	NA	NA	NA	ZFHX3	PRSS54
ENSG00000226985	LINC01203	4.732508457	0.017040479	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0136702	anti_sense	Q75	hsa-miR-323b-5p,hsa-miR-4303,hsa-miR-3620-5p,hsa-miR-1268b,hsa-miR-1587,hsa-miR-499b-5p,hsa-miR-6089	Bipolar disorder	EGFL6	PRSS54
ENSG00000275880	ENSG00000275880	1.325499146	5.33e-07	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0099381	integenic	Not conserved	hsa-miR-619-5p	NA	CARS2	HAS3
ENSG00000253802	SIRLNT	1.994733245	0.003169938	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0064760	integenic	Q50	NA	NA	ZMAT4	SLC7A6OS
ENSG00000223669	ENSG00000223669	-6.062491669	7.82e-37	SUM149 Parent_ctrl vs Parent_Doxo	NA	NA	NA	NA	NA	TCFL5	CMC2
